GEOID,geoName,geoRegion,geoLON,geoLAT,ISO3,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020
21540,Escanaba, MI,-86.92,45.92,USA,100,200,0,40,28,0,0,0,22,46,11,0,10,9,0,8,0,-8,8,0,22,12,0,-6,6,11,-5,20,12,3,3,0,-7,14,-10,-3,-4,-4,-4,-9,9,-20,-18,-30,0,0,8,-18,0,0,0,-10,-11,11,-25,13,0,0,-13,25,10,-22,0,-13,13,0,22,-10,36,-16,8,8,14,-6,-7,7,0,6,0,6,-6,18,-18,12,11,-5,0,-5,11,0,5,0,4,0,9,-9,9,0,-9,4,-9,0,0,-5,-5,0,-11,0,-13,-7,-8,-18,0,0,9,0,-31,31,11
13340,Bellefontaine, OH,-83.77,40.39,USA,200,40,100,28,15,25,24,4,28,11,10,2,11,10,11,5,-1,6,0,-6,-3,6,-8,-1,1,0,-3,-5,-14,-2,-12,-14,0,11,2,0,-8,-2,-12,0,-6,-7,0,-8,8,-8,-4,-14,-16,-19,6,0,12,11,0,19,0,0,4,0,8,14,3,-3,3,0,3,-6,6,-13,0,0,3,3,-3,-18,8,3,0,-3,-8,0,-8,8,8,10,-7,0,3,10,-10,-3,-3,10,0,0,0,-3,6,12,5,8,0,-5,5,0,14,4,-2,0,4,2,-2,-6,-2,-4,0,2,43
42380,Sayre, PA,-76.52,41.79,USA,100,200,50,46,22,9,37,17,19,16,16,3,8,10,4,-2,0,-5,0,7,-12,0,-5,-5,-6,-3,-6,3,9,3,0,0,5,-5,0,-3,0,-3,-6,3,3,-17,-12,-14,0,0,-16,-12,6,-13,13,0,0,0,0,6,0,11,5,0,0,18,-4,4,-13,-4,0,4,-4,18,0,4,3,7,0,-7,10,-3,0,3,3,-6,0,-19,-4,0,-9,-5,5,4,0,17,7,7,-7,0,0,3,0,0,6,-6,3,-10,-8,-4,-14,-5,0,10,4,-4,4,4,-19,5,-10,28,24
42620,Searcy, AR,-91.75,35.26,USA,200,133,0,18,95,30,26,23,16,8,9,5,5,15,2,6,6,7,-5,0,2,0,-3,0,-1,2,2,-7,0,-9,-1,-4,-1,-3,-11,-12,5,0,-5,-4,-4,2,0,2,-6,-6,-7,0,-5,7,-13,-8,-3,6,-3,-9,0,-6,19,5,0,-5,0,-9,0,0,9,-3,-3,6,-3,5,-18,3,-3,12,0,5,5,5,5,2,2,-4,-2,4,11,0,2,-11,4,0,-9,-5,-5,-8,-3,14,0,-2,-5,0,2,8,-2,-5,17,2,-2,8,4,-15,4,-4,-7,-10,2,-2,36
48460,West Plains, MO,-91.89,36.77,USA,100,200,0,66,0,0,0,0,100,0,28,11,0,10,9,-9,0,0,18,28,0,0,-28,0,-8,-9,0,-10,0,10,0,0,-22,-66,40,0,28,0,11,10,0,0,0,9,8,-8,24,6,-6,6,-6,0,-7,-8,8,0,0,-16,-9,18,-18,0,9,-9,-10,0,0,0,-11,0,-13,0,0,0,13,-13,-33,33,13,0,0,11,10,18,0,0,0,0,-8,0,0,-9,-10,0,-11,0,11,-11,11,20,30,-14,0,14,0,0,6,0,6,5,-5,-6,-6,-14,-26,9,8,-18,10
19420,Dayton, TN,-84.92,35.61,USA,100,200,66,66,0,54,25,0,10,0,40,0,23,14,4,0,0,-4,0,8,4,11,3,3,-10,3,0,-11,0,3,10,3,12,-9,-3,-6,-7,7,-7,-3,-12,8,-4,0,-4,-4,-10,-5,0,0,5,0,14,0,0,-4,4,-4,0,-4,-5,0,-5,5,0,-17,-13,13,22,0,0,4,9,0,0,-4,0,16,0,3,0,-7,-17,-4,4,-4,-28,23,5,0,0,-28,12,0,5,5,0,10,0,13,8,-3,-8,4,0,11,-3,3,-7,0,7,-3,-8,-13,9,-9,9,0,22
15460,Burlington, IA-IL,-91.06,40.87,USA,100,200,100,80,44,24,30,5,18,22,6,6,2,2,13,4,0,-2,-4,-5,-2,2,-8,-9,9,-2,8,0,5,5,0,9,0,0,-2,0,2,-4,-12,0,-11,0,-12,-10,0,-25,4,-4,-4,0,-5,0,14,0,8,0,-8,-4,9,0,-4,8,-4,-9,0,-4,0,-5,5,0,0,4,-10,-5,10,0,14,4,0,8,-8,11,-3,3,0,0,3,0,0,0,3,0,3,3,0,-6,-3,0,0,-3,0,3,-11,-4,-8,4,-4,4,8,7,3,0,0,22,-5,8,0,0,33
19940,Dixon, IL,-89.3,41.75,USA,100,100,200,66,54,13,11,20,16,0,7,0,6,6,6,21,0,-10,0,-5,-5,-6,0,11,0,5,5,4,-4,-10,0,5,-17,17,0,0,-5,-11,-6,-6,-7,-8,0,-8,-9,-10,10,-22,11,0,0,0,0,10,-10,0,0,0,10,0,0,0,0,-10,-11,0,0,-13,0,-15,28,-13,-33,0,-22,0,-28,0,28,22,0,0,0,0,-22,0,0,0,0,0,0,22,0,0,0,0,0,0,-22,0,22,18,0,-18,33,-15,-18,0,18,0,15,13,0,0,-13,0,0,0,6
24380,Grants, NM,-108,34.91,USA,200,0,28,0,40,28,31,16,26,0,16,4,4,8,-8,12,-4,4,-4,0,0,-8,-4,0,-10,0,0,-5,0,-18,0,6,11,-11,-13,0,-24,8,-8,-9,9,0,0,0,8,0,-18,18,-8,8,8,7,6,12,0,11,10,4,0,-4,4,0,4,0,0,-9,4,4,-4,-4,0,-4,-5,14,4,-4,0,0,4,4,-4,-14,-5,-11,-12,6,6,-26,-16,0,-9,0,-22,0,-13,13,0,22,0,-10,-11,22,0,-10,20,0,8,-8,8,8,14,-14,-8,0,0,-8,-9,9,10
44580,Sterling, IL,-89.91,41.76,USA,200,120,54,25,43,13,0,17,5,4,4,4,8,3,7,-7,0,3,-7,3,0,-12,12,3,10,18,0,8,-2,2,0,0,-5,-5,2,5,-8,0,-9,-16,-7,-8,-9,-4,0,-10,0,5,0,0,-5,5,14,4,12,-8,4,0,-12,4,8,-8,0,-4,0,-4,-21,-12,-14,7,0,0,6,0,-6,13,0,27,9,4,0,4,0,0,0,7,7,-7,0,-3,-3,-12,-4,4,4,-4,4,4,-4,-4,-4,13,-4,4,4,-4,0,-18,14,4,0,-4,0,0,-9,-15,5,-11,18
67,Gabon,AFRICA,11.797,-0.591,GAB,100,100,100,100,100,100,100,100,100,100,100,100,200,66,0,0,0,0,0,0,0,0,0,0,0,0,-66,-200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
34180,Moses Lake, WA,-119.45,47.21,USA,100,100,200,66,85,33,13,40,40,20,20,3,16,3,5,10,14,2,2,-2,8,-2,0,-4,-4,4,2,0,7,0,-5,5,-3,5,-1,-3,-4,4,-4,-2,-11,13,-10,-2,-2,-4,-5,-5,-11,0,-6,-6,0,0,3,-27,12,-8,-4,-9,9,0,12,14,0,3,9,0,-3,9,-5,3,0,2,5,2,-5,-8,11,0,-8,0,0,-3,-6,3,11,-2,-2,0,-3,3,-9,-6,12,5,5,-2,10,0,-7,19,4,-4,8,-2,-2,2,-2,0,-4,0,-4,-2,11,-13,-5,5,37
14220,Bogalusa, LA,-90.04,30.85,USA,100,200,85,57,28,0,0,15,19,21,9,4,15,13,0,-6,-3,-10,-12,12,10,-3,3,-10,3,-3,-8,-4,16,10,-3,15,2,0,-9,0,-3,-3,-6,3,-7,-11,-18,-5,5,-35,0,-24,0,-9,-22,0,-13,0,0,13,11,-11,-13,13,0,11,0,0,10,0,9,-9,18,-8,-9,18,0,8,0,-8,8,0,0,7,6,6,-13,0,13,11,5,0,0,10,0,4,0,-4,-4,0,0,0,-10,-18,-6,-7,-8,-18,0,9,-9,9,0,8,0,15,6,-14,7,-7,7,6,14
48820,Willmar, MN,-95,45.15,USA,200,100,0,50,9,30,12,16,14,8,3,7,6,9,-3,-6,12,2,5,-5,-2,-3,0,0,0,0,3,0,0,2,-9,-16,-11,-8,4,-4,-9,-5,10,9,-9,-10,10,-10,0,5,4,0,4,0,4,4,-8,-4,-4,0,-5,10,-4,0,4,9,12,0,10,-7,-3,-3,7,3,-3,3,0,0,-3,-3,-16,-4,-10,10,9,-4,4,-4,-4,-15,20,0,8,8,0,7,-7,-3,-8,4,-13,13,15,3,-10,14,3,-3,6,6,2,0,8,-5,10,-5,-2,2,5,-2,2,0,36
17260,Clarksdale, MS,-90.6,34.23,USA,100,100,200,100,28,40,15,0,25,0,0,0,10,18,8,14,-6,6,6,17,0,5,-5,14,8,8,-3,-8,4,-8,8,-13,-4,-16,0,-6,0,0,-6,-14,7,0,-15,0,-18,18,0,-18,-10,0,0,-40,0,15,-15,15,13,11,20,-20,-11,22,18,8,7,0,-7,7,6,6,-6,0,-14,7,19,-6,0,0,-13,0,0,-15,-8,0,8,0,8,-8,-18,-10,-25,0,13,31,16,0,7,-15,-8,16,0,0,7,6,6,0,17,-11,-12,12,-6,6,0,5,10,4,-4,-5,19
22800,Fort Madison-Keokuk, IA-IL-MO,-91.41,40.47,USA,100,200,28,0,54,25,20,16,0,7,6,6,0,11,10,-10,5,5,-16,-12,-6,-7,7,0,0,13,11,0,-11,6,-6,6,0,5,5,5,-5,0,5,-10,-11,0,6,5,5,-11,5,-5,-6,0,6,0,-12,-6,0,-7,0,-26,-22,11,0,0,-11,0,-13,-15,28,11,10,9,8,0,0,-8,8,0,0,-18,33,0,-7,-8,0,-18,-22,0,11,0,-11,0,11,10,-50,0,0,15,-15,0,28,0,-13,13,11,10,0,0,18,8,0,-8,8,0,-8,15,13,-6,-6,0,13
78,Honduras,NORTH AMERICA,-86.62,14.819,HND,100,100,200,0,66,40,50,33,13,11,0,0,10,18,15,13,-6,12,0,0,-6,-6,0,0,12,0,0,-6,-6,0,12,0,-6,0,-6,-6,0,-7,-16,0,0,-9,-10,-25,-33,-50,28,-28,0,0,-40,40,0,0,0,28,0,0,40,0,-18,0,0,0,18,-18,0,0,-22,-28,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,40,0,-40,0,0,0,0,0,0,0,-66,0,66,0,-66,0,0,0,0,0,0,66,0,0,66,0,0,0,4
32260,Marshalltown, IA,-93,42.04,USA,200,133,18,28,0,11,0,28,40,5,19,0,8,14,6,3,9,0,18,2,4,-4,-2,2,-4,7,0,-4,2,-7,-10,2,-8,2,0,8,-11,0,-6,-6,-6,0,-11,-4,4,-12,-14,-11,-6,-20,0,0,7,-7,0,-8,-8,8,0,15,0,6,-6,-7,0,0,7,6,6,6,16,4,0,-10,-5,-11,11,15,-4,0,-10,-5,5,-5,-19,-24,-9,18,8,14,-6,-7,7,6,6,0,-6,-6,0,6,12,11,-5,0,-5,0,0,-19,0,6,-6,0,13,11,-5,-12,6,-6,15
43180,Shelbyville, TN,-86.46,35.51,USA,100,200,100,66,15,35,33,25,10,0,14,12,7,13,17,5,-2,-2,2,-5,-8,-6,-3,9,2,-2,2,0,-9,-3,3,0,3,-3,3,-3,-3,6,-12,0,-7,-11,-8,0,4,8,0,0,-8,4,8,-12,8,-4,-4,4,0,-8,-9,-22,-13,6,0,-6,0,13,-6,12,16,0,-5,14,4,8,0,3,0,-3,-4,-18,4,-15,5,0,10,-4,-5,5,0,-10,5,5,4,17,3,10,-7,0,0,-7,3,-3,18,9,3,0,-3,-9,-3,-7,3,-3,0,3,6,-6,-11,3,26
33020,Mexico, MO,-91.84,39.22,USA,100,100,100,100,200,0,0,66,0,22,0,0,0,33,0,0,0,0,-15,15,13,-13,0,-15,0,15,25,-11,0,0,0,0,11,0,-11,-13,0,13,0,-13,-33,18,0,0,0,0,-18,-22,0,0,22,-22,0,0,22,0,0,18,0,0,-18,0,0,0,0,0,0,0,-22,-66,0,-66,0,0,0,66,0,0,-66,0,0,0,0,0,0,0,0,0,0,-200,100,200,0,0,0,0,66,0,0,40,50,0,18,15,0,-15,0,0,15,0,-15,15,25,-11,-28,0,-18,-22,4
29260,La Grande, OR,-118.01,45.31,USA,100,200,0,28,54,35,18,8,20,17,14,4,4,11,3,-7,7,3,-3,-7,-8,-4,-9,-10,-11,-6,0,-6,-6,6,-6,6,-14,-8,8,0,7,-7,7,13,0,-13,0,-7,-8,-28,0,10,0,0,9,0,-20,-25,0,0,13,0,0,0,11,-11,-13,13,-46,0,0,18,-18,46,-13,0,0,0,0,0,13,-13,13,11,0,-11,11,-40,0,15,0,0,-15,0,-18,0,0,-22,0,0,-28,28,22,-50,50,46,22,9,0,0,0,16,20,6,11,0,-5,5,0,-11,-6,0,16
37540,Paris, TN,-88.3,36.33,USA,200,100,50,18,15,13,0,22,40,6,22,9,8,8,0,-3,-4,0,0,4,3,3,-11,8,-12,8,7,-3,0,-3,0,11,-3,3,0,3,-3,-11,0,-8,-19,0,-5,5,-5,-11,11,-5,-6,-28,22,0,12,-6,6,5,0,-5,11,0,-5,-11,0,0,-13,6,-14,7,6,-14,14,23,-11,0,-6,0,6,11,-5,5,0,0,-5,15,0,-15,5,0,14,4,0,-4,0,-4,4,-4,4,-9,-5,10,0,-4,-5,-5,-5,0,5,0,5,5,-5,-5,-5,-6,6,0,0,5,18
42300,Sault Ste. Marie, MI,-84.57,46.3,USA,200,100,28,0,22,18,28,22,18,15,6,12,11,10,4,-4,9,8,-4,0,4,-4,-8,0,-4,-4,-5,0,10,0,-10,0,14,-4,0,-4,4,4,0,-4,0,-10,-17,0,0,-6,-14,7,-24,24,6,-22,0,0,-8,8,-8,24,0,6,23,5,9,-9,0,0,0,4,0,4,4,-19,10,-10,-23,-14,14,0,-6,6,0,0,12,-6,6,5,-11,0,0,0,-20,-8,-8,8,0,-8,8,0,-8,-9,18,8,7,6,6,0,22,0,9,4,-9,0,0,0,-4,4,-4,9,21
22700,Fort Dodge, IA,-94.18,42.43,USA,100,200,100,50,46,11,20,24,25,10,4,4,8,4,18,9,0,3,-6,11,15,-2,-7,2,7,2,-2,4,-9,7,-2,2,4,-11,-22,-6,9,-6,-10,0,0,-11,3,-26,14,-19,-5,0,0,0,-18,0,-6,0,0,6,-6,6,-6,0,-15,15,6,6,6,-6,6,-12,0,-6,6,6,-6,12,5,5,0,0,0,10,0,9,-4,0,0,4,4,-8,12,-12,4,0,-9,0,-4,-5,5,4,-10,5,-5,5,-10,10,0,0,9,0,4,0,4,4,7,-7,-4,-4,4,-4,22
26540,Huntington, IN,-85.49,40.83,USA,200,133,33,44,16,20,6,16,14,8,7,13,12,13,4,-4,-5,-5,5,7,4,6,2,-2,0,6,-2,2,4,-2,5,0,-7,-10,-4,-10,-5,-2,0,-12,-6,-14,-12,0,-14,-11,11,-5,5,0,-5,0,-11,0,0,-6,-14,-8,8,7,-15,8,-16,-9,0,18,0,-18,9,-9,0,9,-9,0,0,-10,0,10,9,-9,0,-10,-11,11,0,0,10,9,8,8,0,-16,0,0,16,14,0,6,11,-5,5,0,20,4,12,7,-7,3,0,7,3,0,3,0,-6,0,-10,-8,21
22620,Forrest City, AR,-90.75,35.02,USA,100,200,40,28,40,28,0,0,0,22,9,8,8,7,19,-6,-6,-6,-7,-8,0,8,14,-6,-7,-8,-8,0,-9,0,9,8,-8,16,20,-6,-14,0,7,0,6,-6,0,-7,0,-8,8,-26,-22,0,11,-11,11,0,-11,0,-28,15,0,0,0,0,-15,0,0,0,-40,22,0,0,0,-22,0,22,18,0,0,0,15,0,13,-13,13,0,0,31,-9,0,-10,0,10,0,9,0,0,8,-8,8,0,-28,28,-8,8,0,-8,8,-28,0,0,10,9,8,0,15,-7,0,0,7,14
26,Sri Lanka,ASIA,80.704,7.612,LKA,100,200,0,66,0,0,40,28,0,22,0,18,15,13,0,-13,13,0,11,0,20,0,8,22,18,-5,-6,-6,6,22,0,-5,-5,0,-18,0,6,-28,-28,0,10,0,-10,-40,-18,0,0,0,0,-22,-66,0,0,0,-66,0,0,-200,100,200,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,40,28,22,18,0,0,15,-15,-18,0,18,0,0,0,0,-18,-22,-28,28,22,-22,0,22,0,-22,0,0,0,22,0,0,0,-22,0,22,18,-18,0,0,5
25820,Hereford, TX,-102.6,34.97,USA,200,0,133,18,0,0,0,15,25,0,20,0,0,24,-7,0,-26,0,9,0,0,0,-20,0,10,9,0,-31,22,0,0,-10,-11,0,11,-11,11,0,-40,-18,18,0,-40,22,0,0,0,0,-22,0,-28,0,0,0,-40,0,0,-66,-200,100,100,200,66,40,0,50,18,0,15,13,0,11,10,9,0,-9,-10,-11,11,-11,0,22,0,-10,28,0,-8,-9,0,0,0,9,0,-9,9,-20,0,20,-9,0,0,9,8,15,0,0,-7,7,-7,0,-8,-18,-10,-11,0,0,0,11,9
104,Slovakia,EURPOE,19.491,48.707,SVK,100,100,100,100,100,100,200,66,40,15,35,0,0,9,16,7,6,6,0,0,-6,-6,0,0,-24,30,12,5,-11,6,-6,-6,0,0,-6,-7,-16,0,0,-44,-33,-50,28,-66,40,28,0,22,0,0,0,-22,0,22,0,0,0,33,0,-15,0,-18,0,0,18,0,0,-18,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,-66,0,0,0,0,0,0,0,0,66,0,40,28,0,0,0,0,22,18,0,-18,0,0,-22,0,0,0,0,54,13,0,0,7
163,Panama,NORTH AMERICA,-80.109,8.505,PAN,100,200,66,40,0,28,22,46,11,20,8,0,0,8,14,6,6,5,10,4,9,0,12,-3,3,14,6,3,0,3,2,-2,-3,-6,-6,-7,-11,-4,-9,-21,-6,-13,0,-15,-8,-9,-10,0,-11,0,-13,13,0,40,-8,0,-9,0,-10,0,20,0,8,8,7,0,13,-28,0,8,-8,0,-8,0,0,16,-8,-18,9,0,-9,0,18,0,0,-8,0,16,-8,-18,0,18,-18,26,0,7,-15,-8,8,8,0,-8,0,0,0,0,8,-36,-11,-13,0,35,-10,0,0,-11,0,11,9
40180,Riverton, WY,-108.63,43.04,USA,200,66,66,22,0,18,28,11,28,8,7,19,16,9,0,-4,-4,4,0,0,4,4,-4,8,8,0,0,0,7,3,3,3,3,0,6,0,5,-8,-6,-10,0,0,-3,0,-3,0,0,-3,-17,-10,-11,11,-5,0,-11,6,-6,0,17,-5,-5,0,-6,6,-6,0,0,11,-5,-19,-7,-8,-18,-10,0,10,33,6,-6,-7,14,-14,0,14,6,6,-12,-6,6,0,-14,-16,0,0,-9,0,18,0,0,15,0,25,0,5,5,4,4,-4,4,8,-8,0,0,-14,14,-20,0,-5,17
23140,Frankfort, IN,-86.48,40.3,USA,200,40,15,13,11,20,30,18,24,0,8,11,13,9,-2,5,2,5,0,5,-2,-5,-5,10,2,9,2,2,-6,-2,2,-2,2,-4,-7,0,-2,-5,-2,-15,-10,0,3,-3,-11,-8,4,-9,0,-4,-5,-11,-12,0,-6,-15,-8,0,16,0,-16,16,7,6,0,0,6,0,0,-6,0,-6,0,0,6,-6,0,0,6,0,0,0,6,11,5,10,-10,10,-4,9,8,0,-8,4,4,8,-8,-13,0,-10,5,-5,-5,0,-5,11,5,0,0,-5,10,9,0,4,0,8,3,-7,23
101,Belarus,EURPOE,28.047,53.54,BLR,100,200,0,66,40,28,0,22,18,0,15,0,13,11,10,-10,0,0,-11,-13,0,-15,15,0,-15,0,-18,0,18,0,15,-15,0,0,15,0,-33,18,15,0,0,-15,-40,0,-28,0,0,0,-40,66,0,-28,0,0,0,0,0,0,50,0,18,0,0,-40,0,0,-28,0,0,0,0,0,0,0,0,28,0,0,22,0,0,18,0,0,0,0,-40,0,-28,-40,0,0,-66,0,66,-66,0,0,66,40,50,0,0,0,18,15,0,0,13,0,0,0,-13,25,-11,0,0,22,11
41,Cuba,NORTH AMERICA,-79.038,21.621,CUB,100,200,0,100,0,0,28,0,0,0,0,0,0,40,15,0,13,-13,25,20,0,0,8,15,0,6,0,-6,-7,0,-8,-8,0,-20,-11,0,0,-28,0,-18,18,-18,0,-22,0,0,-28,0,28,0,22,0,0,0,-22,0,0,0,0,0,-28,0,-40,0,-200,200,0,0,66,0,0,0,0,0,0,0,0,40,0,-40,0,40,-40,0,0,40,0,0,0,0,0,-40,0,40,28,0,0,0,22,-22,0,0,0,0,22,0,0,-22,-28,-40,0,0,0,40,28,0,0,0,3
35460,Newport, TN,-83.12,35.93,USA,100,200,66,0,66,22,18,15,25,20,8,0,15,6,18,5,0,14,-9,9,4,0,-9,-4,9,8,0,4,0,-4,4,-4,4,-12,0,-4,0,-4,-16,-6,6,0,-6,6,-12,6,0,0,11,5,5,0,9,-4,-10,-11,-12,0,0,-6,13,0,-6,-6,-7,14,-14,0,-8,8,7,-15,0,-8,-20,10,-22,11,28,-18,0,9,16,14,12,11,5,0,0,4,-4,-5,-5,28,4,7,0,-11,-8,-9,0,4,4,0,12,3,0,-21,0,-15,20,4,4,22,0,0,0,6,29
44,Cyprus,ASIA,33.219,35.043,CYP,100,200,66,0,0,40,0,28,54,0,13,0,31,24,6,6,17,0,10,9,0,8,7,16,6,2,-5,3,0,8,-2,2,0,-5,0,-9,-13,-19,-9,0,-4,-22,-6,-30,-31,0,0,11,0,10,-10,10,-10,-11,11,0,0,-11,0,-13,-33,-50,0,28,22,-22,22,0,0,33,0,13,22,0,9,8,15,-15,0,0,-8,0,0,-9,0,-10,-11,0,-13,-15,-18,0,0,18,15,0,-15,15,0,13,0,22,0,0,-10,20,0,8,-8,8,0,-8,8,-8,-9,0,0,0,10
19700,Deming, NM,-107.75,32.18,USA,200,0,111,25,10,18,8,14,12,5,15,0,9,16,-3,7,-7,0,7,-7,10,0,6,6,0,8,-2,0,5,0,-5,2,0,2,-5,2,-5,-3,-6,-6,-3,-7,-12,-4,0,-14,-17,0,-13,-15,-18,-22,0,11,10,-10,10,9,0,0,16,7,0,6,6,0,17,-11,0,-6,0,-6,12,16,-10,-11,0,-6,-6,13,-20,7,0,0,0,6,-14,0,0,7,6,-6,0,-7,14,6,0,11,-5,-12,-6,-15,28,6,5,0,0,-5,-6,0,0,-13,13,17,5,0,-16,5,16
45380,Taylorville, IL,-89.28,39.55,USA,200,0,28,40,28,11,10,26,7,6,0,0,6,6,-19,0,19,-12,-14,0,-8,-8,8,-8,24,6,0,6,0,6,-12,12,5,5,0,-5,0,5,-17,-6,0,-14,14,0,-14,-16,-9,-10,20,0,-20,-11,22,18,0,15,0,-7,7,6,12,0,0,0,11,0,-11,-6,-6,-14,-16,24,0,0,0,-7,-16,8,0,0,8,0,0,20,0,-13,0,-7,0,7,19,0,0,5,5,5,0,-5,0,0,0,0,5,9,0,-9,-5,-5,5,5,0,9,12,7,-3,7,-7,-12,20
11860,Atchison, KS,-95.31,39.53,USA,100,100,100,100,200,66,0,54,0,0,0,0,0,25,10,9,0,0,-9,-10,10,-35,13,0,0,0,22,-10,10,0,9,8,15,13,-6,12,-6,0,11,5,-5,10,-5,5,-5,-5,-11,-13,6,-14,7,0,-15,15,0,-15,0,-18,0,0,0,-10,0,0,-11,0,0,-46,0,-22,22,0,0,33,0,35,-10,0,0,10,0,9,-9,0,-22,0,0,-13,13,-46,18,0,15,-15,40,-11,11,10,0,0,0,-10,-25,0,-15,28,0,11,-40,15,0,0,13,0,11,20,8,8,13
21820,Fairbanks, AK,-146.56,64.81,USA,100,200,66,22,23,44,15,10,14,12,5,8,8,13,2,2,1,2,0,-11,2,4,0,-2,5,-1,3,-2,3,-9,-4,0,2,0,-7,-7,-6,1,-1,-3,-13,-10,-4,4,-2,-9,-7,0,-2,-2,-2,-9,-13,7,0,-7,-7,-12,-14,-5,-5,11,0,10,0,4,-4,-10,0,10,4,4,4,4,-4,0,0,-4,8,-4,4,14,3,0,0,-3,15,5,0,-2,2,5,0,2,5,-13,0,0,-5,8,-14,-6,6,3,-3,0,-6,-6,-7,0,0,0,10,6,9,0,0,-6,31
31060,Los Alamos, NM,-106.31,35.87,USA,200,0,66,11,10,26,0,14,6,0,22,9,4,4,-13,4,-20,10,9,-4,4,8,-4,8,3,-3,3,3,3,13,6,-3,3,-3,-3,-6,3,-6,-18,0,-4,-9,-10,-30,-15,-18,-50,-18,18,-40,-28,28,0,-28,0,0,0,0,28,40,15,13,-13,0,0,0,13,22,0,0,9,0,8,-8,-9,-10,10,9,8,-8,-9,-22,-13,0,0,0,0,13,0,11,-11,0,0,0,0,0,11,0,0,0,-25,-33,0,-22,0,0,0,40,0,28,0,11,-11,0,0,11,10,0,11
15860,Canon City, CO,-105.44,38.47,USA,100,200,133,18,28,22,26,0,26,5,15,4,0,8,8,10,6,0,3,9,2,0,-5,11,2,9,4,0,0,2,-4,10,-4,-6,-4,11,6,-8,-2,-11,4,0,-2,-5,0,-13,8,-5,-5,-16,-15,-4,4,0,-8,4,0,-4,-4,4,-9,14,0,12,0,10,-3,16,5,-2,-3,11,0,2,-2,-5,0,-9,3,0,-3,-13,0,-3,7,-18,-13,0,0,4,4,23,3,6,-6,6,-9,9,3,8,5,0,-2,-2,5,-11,-3,-9,6,0,3,-6,-6,-10,-8,-13,4,12,23
83,Iran (Islamic Republic of),ASIA,54.301,32.565,IRN,100,200,100,0,0,0,0,0,0,28,0,0,0,40,0,-18,-50,0,0,0,0,0,0,-40,0,40,0,-100,0,0,66,0,0,0,40,0,0,0,0,-40,0,0,40,0,-40,40,28,0,-28,0,0,0,0,0,50,0,-22,0,0,-28,-40,40,0,0,0,28,22,0,-22,0,0,22,0,0,18,0,0,0,0,0,-18,0,-22,22,0,0,0,0,-22,-28,0,0,28,-28,28,0,22,0,46,0,0,0,0,11,10,0,0,26,-8,8,-8,0,-18,0,0,0,0,0,9
30580,Liberal, KS,-100.85,37.19,USA,100,100,200,66,0,40,15,13,0,0,40,15,6,12,0,11,-5,-5,16,0,0,4,4,12,-12,0,-4,-10,5,-5,-5,10,-10,-5,11,-11,5,-11,17,-5,0,5,-5,0,5,-5,10,-5,-17,0,-13,-7,-26,-10,0,-11,11,-11,-13,0,-54,22,0,18,0,0,0,28,11,0,-11,0,0,-13,13,11,10,-10,0,0,20,0,-9,18,0,8,7,0,6,-14,-8,8,14,0,-6,-15,0,0,0,8,-8,-8,-20,10,0,9,-9,0,18,8,0,-8,8,-8,8,7,0,-7,14
