,Unnamed: 0,GEOID,geoName,geoRegion,geoLON,geoLAT,ISO3,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020
551,551,20900,El Campo, TX,-96.22,29.28,USA,1,66,85,-50,0,-40,-66,66,120,-66,-120,66,0,-66,120,-28,50,-50,-100,120,-66,-66,66,40,28,-120,120,0,-120,100,50,-85,40,-40,0,40,0,-100,66,0,-66,66,-66,-200,200,-40,-66,0,-200,200,40,-100,100,-200,0,0,0,200,-200,200,-200,0,0,200,-66,120,-120,66,-200,200,0,0,0,0,-200,0,200,-200,200,-66,-200,0,200,-200,200,0,100,-200,200,-40,-66,66,0,0,-66,66,-200,200,-200,200,-66,100,0,0,-40,-66,0,100,-200,200,-200,200,-66,0,0,66,0,0,-200
552,552,43500,Silver City, NM,-108.38,32.74,USA,1,0,200,133,-50,-100,66,0,-66,100,-100,-200,200,100,-200,200,66,66,-120,100,-100,-200,200,-66,-200,200,100,-100,0,0,66,85,-200,200,100,-40,0,-66,-200,200,-66,-200,200,66,-66,-200,200,-66,0,-200,0,200,66,-120,0,0,100,-100,0,-200,0,0,0,200,100,0,-200,200,-200,200,0,-200,200,0,66,-66,-200,200,-66,-200,200,-200,0,0,200,-66,0,66,0,-200,0,200,0,66,0,-200,200,120,0,-120,66,0,0,-66,0,-200,200,0,66,0,66,-120,0,100,50,-85,-66,-200,200
553,553,45140,Tahlequah, OK,-95.0,35.91,USA,1,40,-40,0,85,-22,-66,40,-40,0,66,-28,-100,100,-100,0,100,66,-40,-66,66,0,22,-85,0,-200,200,-22,-28,-40,0,0,0,-200,200,-66,100,-40,40,-100,0,120,-120,0,66,-200,200,66,-66,66,-200,200,-200,200,-66,-66,-200,200,100,-200,200,66,-200,0,0,200,-133,-200,200,-200,0,200,0,-200,200,66,66,-200,200,0,40,-200,200,-100,100,28,-66,-66,-200,200,-66,-200,200,100,50,-22,-120,0,-200,200,28,22,-85,-66,120,-28,-40,-66,66,-200,200,0,0,66,66,-120,100,-40,85
554,554,40660,Rome, GA,-85.21,34.26,USA,1,-66,100,0,50,0,-50,50,0,0,33,-54,40,15,-54,22,-133,142,-40,0,-66,66,76,-57,0,-85,133,-107,-40,66,54,-15,-142,100,0,50,-22,22,-85,-66,120,-120,133,-50,0,-40,85,0,-85,-200,200,-200,200,-200,200,-200,200,0,-66,142,-142,0,100,28,22,33,-54,-120,0,66,66,-120,-200,200,0,-100,66,0,40,0,28,-66,-66,120,-28,0,-40,111,-80,50,-133,100,0,0,-100,133,-50,-40,0,66,22,-50,0,28,-28,-40,40,90,-90,28,-28,-40,85,18,-66,90,-120,66,-120
555,555,22180,Fayetteville, NC,-78.98,35.04,USA,1,46,51,-7,0,18,-26,4,31,-27,30,-66,64,-31,28,38,6,-19,-24,17,-14,8,30,-17,9,-46,-11,21,0,9,8,2,-11,-15,26,-45,11,28,-36,14,-36,-5,-11,5,28,11,-34,-11,0,30,4,-28,-11,17,-11,11,-17,-46,82,-4,-19,-23,28,-50,66,-13,4,-51,42,-22,22,-28,-30,53,10,-27,17,0,-11,-6,-6,42,-14,-28,50,14,6,-10,-43,10,0,-5,-5,5,31,-12,-24,43,-19,-4,16,0,17,-53,5,-5,20,30,-30,20,-34,19,-9,47,-38,-4,-14,27,-77
556,556,37140,Paducah, KY-IL,-88.67,37.14,USA,1,-22,-66,40,90,-46,18,15,-33,18,-40,93,-166,142,0,15,-111,120,-28,40,-11,-13,25,0,-11,66,-56,0,-57,0,18,15,44,-31,-28,-18,18,-40,-120,133,33,0,-80,80,-80,28,54,-54,-66,100,-40,40,15,-54,-120,100,-40,0,40,-40,100,0,-18,-50,66,0,-100,66,40,-40,-28,0,0,50,-133,66,40,0,107,-133,66,-66,85,0,-85,66,76,-100,66,-100,-66,142,-18,-22,54,-80,66,0,-40,0,40,50,-66,33,-54,0,-66,111,-80,50,-50,28,0,54,-15,-66,-40,111,-150
557,557,24900,Greenwood, MS,-90.11,33.5,USA,1,0,66,0,40,-100,66,-200,200,-200,200,0,-200,200,100,28,-66,-66,0,0,0,120,0,0,-28,-40,-66,0,0,100,0,66,-100,-66,0,120,-200,200,-66,-200,0,0,200,-200,200,40,-40,-66,66,-200,200,28,22,-85,-66,0,66,-66,-200,0,0,0,200,-100,66,0,-200,200,66,0,-200,200,0,-200,0,0,200,120,-66,0,40,-40,-66,66,66,-28,-40,-66,66,0,-66,0,-200,200,0,-200,0,200,-200,200,66,0,0,-66,-200,200,-66,-200,0,200,66,-66,100,-100,66,-66,0,66,-66
558,558,42820,Selma, AL,-87.11,32.33,USA,1,200,120,-120,-200,200,-120,66,40,-40,40,-40,0,0,0,111,133,-33,-144,22,-133,66,100,40,-57,0,-22,0,-66,0,0,0,40,-100,0,150,-111,40,0,-200,0,200,-120,66,-66,0,66,-66,0,0,100,0,-40,-200,0,0,200,66,-200,0,200,-200,200,0,66,-66,66,0,0,-66,-200,200,66,-200,200,0,66,-200,200,-100,-200,200,0,-200,200,-66,100,0,-200,200,0,66,-200,200,-66,0,0,-200,200,0,-200,200,-200,200,-66,66,0,-66,-200,200,-40,40,-100,0,120,-66,0,-66,0
559,559,48140,Wausau, WI,-89.76,44.9,USA,1,28,0,0,40,-100,85,-50,28,-28,28,-66,66,-66,66,40,-40,0,66,-13,-80,66,15,25,-57,18,50,-22,-28,-40,0,0,0,22,-50,-40,100,-100,0,40,80,-33,-50,-40,40,-40,66,-28,-100,-200,200,-80,28,-120,120,-66,0,40,-100,100,-40,66,-28,-40,-66,142,-100,-200,200,66,40,0,-142,0,0,133,-200,200,40,-100,-200,200,100,0,-40,-66,66,40,0,-100,0,66,100,-142,66,0,40,-100,100,28,-66,66,-120,100,50,-50,80,-80,90,-155,120,-28,0,0,-40,66,54,-80,-100
560,560,39500,Quincy, IL-MO,-91.39,40.03,USA,1,0,120,-66,66,-200,200,66,66,54,-111,-66,120,-120,120,-66,111,-54,-28,-100,142,-200,200,22,-50,-100,100,-100,142,-100,85,0,0,-50,-40,-66,66,-66,66,0,0,40,-100,100,0,0,-40,40,-200,200,-200,200,-200,200,66,-66,66,-66,-200,200,-66,-200,0,200,0,-66,0,-200,200,66,-66,0,-200,200,40,-100,0,66,-200,0,200,-200,200,0,0,100,-40,-66,0,0,0,0,100,-40,40,50,-85,-200,200,0,-200,200,50,-50,50,-50,-40,40,50,-85,-66,-200,200,0,66,-200,200,-40,-200
561,561,49780,Zanesville, OH,-81.94,39.97,USA,1,120,54,-80,0,28,54,-33,0,-22,66,-28,28,-46,18,-40,0,22,57,36,-125,80,35,9,-9,-35,0,44,-75,18,-40,105,-88,-50,80,-33,-133,142,-18,-50,0,-200,200,54,-111,40,80,-54,-66,40,50,0,-133,120,0,0,66,-66,-28,-100,133,-85,-200,200,-80,50,-85,85,-85,85,46,-120,133,-107,-40,127,-57,46,-28,-18,-133,100,50,0,-22,0,-28,50,-22,0,0,-120,133,-50,50,-22,22,-22,-28,80,13,-66,-66,85,-85,85,46,-28,-40,-28,0,80,-54,40,-18,18,-66,50,-22
562,562,44860,Sulphur Springs, TX,-95.56,33.15,USA,1,0,200,0,66,66,-28,-200,0,200,-200,200,150,0,-80,66,-18,-85,-66,120,-28,-200,200,100,0,-100,66,40,28,22,-50,28,22,-200,200,120,-28,50,-50,-40,66,-66,-200,0,0,200,66,40,-100,0,0,-200,0,200,66,0,-66,120,-120,120,22,-200,200,-200,200,-100,-200,200,-100,66,85,-133,0,66,0,40,-200,200,-100,-200,200,-200,200,40,-100,100,50,-85,66,-200,0,0,200,-28,-40,-66,66,-66,66,100,0,-142,120,-120,100,-200,200,22,-133,100,-100,0,0,66,0,100,-66,-100,-200
563,563,43700,Somerset, KY,-84.58,37.1,USA,1,-66,0,120,0,-120,120,22,-50,-100,100,0,-100,66,0,40,0,-40,111,-15,-100,111,-33,-85,100,15,-80,100,-100,-40,40,-100,100,0,0,-40,-66,-200,200,-66,100,-40,0,40,-40,0,-66,66,-66,100,0,50,-50,-100,66,40,-100,66,0,100,-142,100,28,-120,66,-66,100,-40,66,-66,-66,120,-66,-66,66,-66,66,0,40,28,-28,-40,0,0,40,-40,-66,100,-40,85,-133,100,-100,0,100,-40,-66,133,-50,28,-28,66,-40,-120,0,66,40,-100,66,0,-66,66,-200,200,-66,0,28,-200,0
564,564,45700,Tifton, GA,-83.53,31.46,USA,1,200,-200,200,120,0,40,-40,-200,200,28,-120,0,120,-120,100,0,-40,-200,200,46,-66,-28,0,50,0,-50,66,50,-107,-100,163,-163,66,0,40,-100,0,120,-66,0,-66,0,-200,200,-66,40,-200,0,200,120,-120,66,40,-100,0,0,120,-120,100,0,-100,100,-200,0,200,40,-40,0,0,-66,-200,200,-40,40,66,-66,28,0,-28,-200,0,200,66,40,-40,40,-100,0,120,-28,28,0,40,-100,0,0,66,-28,0,-40,100,-100,40,50,-85,0,0,0,66,0,-28,-100,100,0,66,-100,66,0
565,565,18380,Cordele, GA,-83.77,31.92,USA,1,0,200,100,-200,200,66,0,-66,0,100,0,-100,66,40,-40,40,-200,200,-100,0,120,-28,-200,200,-200,200,-133,120,0,-120,66,0,0,0,0,-200,200,0,66,-200,200,85,-133,-200,200,0,0,0,-200,200,-200,0,0,200,66,-66,0,66,-200,200,-66,0,-200,200,-200,200,-200,200,0,0,66,0,-66,0,-200,200,0,100,-200,0,200,28,-66,-66,-200,200,0,-200,200,66,40,-100,0,0,-200,200,-66,-200,200,-66,-200,200,0,-200,200,-120,100,-100,66,-200,200,66,85,-133,-200,0,200,-66
566,566,49020,Winchester, VA-WV,-78.47,39.27,USA,1,33,-33,-22,76,-11,0,54,13,-20,32,-88,83,-83,0,44,-31,-46,18,40,-25,83,-19,-43,-25,72,-50,-25,66,-54,81,-116,-85,146,-105,76,-25,-33,0,0,88,-73,-18,18,85,-85,0,28,-90,80,13,-46,18,-66,100,-25,-33,75,-138,111,0,-54,66,11,-11,-13,-54,0,22,66,-133,100,-40,40,-18,-85,127,-100,100,-127,66,93,-31,-28,40,-25,35,-22,-46,-50,107,-66,75,-75,46,-13,13,-46,57,-40,0,-18,75,-58,0,-100,111,60,-60,-15,15,35,-22,-28,15,35,-22,-28,-142
567,567,19340,Davenport-Moline-Rock Island, IA-IL,-90.47,41.4,USA,1,66,-28,82,-41,5,-42,0,55,26,-6,-48,-42,16,14,69,-58,11,27,-22,0,43,-10,-33,9,16,-16,27,-23,8,-50,6,-20,66,-41,0,11,0,-30,-33,18,-40,66,-6,0,-30,24,-15,8,-60,52,-8,-44,13,54,-15,8,-73,50,9,-114,136,-6,-14,-60,25,10,-66,100,-22,0,8,0,-36,-11,-13,-54,100,-28,-57,46,-28,66,-52,0,0,66,6,6,-78,13,0,60,-6,-43,-11,0,31,-58,73,-26,-10,28,0,-28,28,15,13,-46,40,12,-123,85,40,-6,-33,-10,0,-160
568,568,15260,Brunswick, GA,-81.64,31.31,USA,1,120,0,0,0,93,-166,133,46,-46,46,0,0,-28,-40,100,-52,13,-66,54,-80,133,-14,-26,0,-35,-15,50,0,26,-60,35,0,9,-58,-18,57,-57,-50,28,0,22,18,-66,28,-28,-40,-66,0,120,-28,0,-100,100,66,-66,-100,100,-40,-66,0,66,40,50,0,-85,-200,200,-22,-28,66,0,-40,22,-200,200,66,22,-22,40,-200,200,114,53,41,-90,-58,15,13,-13,-80,80,25,-11,31,-75,-133,155,54,0,-80,95,-123,54,-15,-18,82,-66,58,-93,-28,136,-90,58,-31,0,-28,0,-40
569,569,134,Isle of Man,EURPOE,-4.527,54.229,IMN,1,200,-200,200,100,-40,40,28,-28,50,-50,-40,-66,100,0,-200,200,85,-133,120,66,-90,0,50,-85,40,-40,66,22,18,-142,120,22,-22,40,-40,-28,0,28,-200,200,66,-66,66,0,0,-66,66,-66,-200,0,200,-200,0,0,200,120,-200,200,66,-200,0,200,-200,200,-200,200,-66,66,-66,-200,200,-200,200,-200,200,-200,0,200,-200,0,0,200,-200,0,0,0,0,0,0,200,-200,200,-200,0,0,200,-200,0,0,0,0,0,0,200,-200,0,200,-200,0,0,0,0,200,-120,-200,200,-200,0
570,570,47220,Vineland-Bridgeton, NJ,-75.11,39.37,USA,1,22,33,13,11,-25,-54,93,-58,40,-57,33,72,-30,-31,72,-83,25,28,-28,0,80,-111,80,-7,-36,-11,31,-93,85,18,-18,26,-47,22,-10,-25,0,-54,-66,120,-90,0,66,-66,66,15,25,-40,-40,76,-76,40,-18,18,0,66,-82,33,-111,40,-100,100,28,40,-142,120,54,-15,15,-15,15,-33,-50,50,-22,0,66,0,-28,-18,-50,28,22,18,40,-127,85,-50,80,-111,40,66,-18,18,50,-85,22,57,-40,58,-114,66,0,-18,-22,22,66,-35,35,-66,-22,66,31,-44,25,-40,-18,-85
571,571,46180,Tupelo, MS,-88.68,34.26,USA,1,-50,90,-28,73,-36,10,-10,10,18,22,-60,-28,40,36,-8,28,-104,0,57,-40,58,42,0,-19,19,-19,-7,14,6,-78,25,-40,28,-28,66,-52,13,-46,-50,28,54,-33,-22,-66,0,85,0,-50,66,28,-66,22,0,-133,66,66,-28,50,18,-142,133,-85,-66,66,40,28,-28,0,-40,40,-100,120,-66,66,-28,66,0,-40,22,-85,-200,200,0,0,66,11,-57,-22,22,-50,107,-107,-100,120,40,0,40,-76,54,-54,22,46,-120,111,0,13,-28,0,-18,33,0,-33,33,0,13,-28,-40,0
572,572,30060,Lebanon, MO,-92.59,37.66,USA,1,0,0,66,40,-100,100,0,-100,-200,200,120,-120,66,40,-100,133,-133,100,-40,0,-66,120,-28,-200,200,22,0,-133,-200,200,0,0,66,0,66,-120,66,-200,200,-200,0,200,40,-200,200,-40,-200,200,-66,-200,200,-200,0,200,40,-100,0,-200,200,0,0,0,133,-50,-200,200,66,-66,100,28,-200,200,28,-120,0,0,100,-40,66,-28,-100,66,0,-200,0,200,-66,100,-100,-200,200,66,0,0,40,-100,0,133,0,-50,0,28,-66,0,0,85,-50,0,-100,100,28,-66,-66,66,0,-66,0,100
573,573,45660,Tiffin, OH,-83.13,41.12,USA,1,200,80,-33,18,-100,66,-28,90,0,-66,40,80,-80,73,-16,-75,46,-66,54,35,-66,46,-28,-40,40,85,-50,0,-11,-46,-22,76,-40,-66,100,-76,54,-54,22,-200,200,0,-85,66,0,-66,66,40,15,-54,-66,100,-40,-66,40,28,-120,100,-100,66,66,-200,200,-100,100,-40,40,-100,-200,200,-120,120,-120,0,66,0,0,120,-46,-50,28,-28,-40,66,22,-22,40,15,-33,-22,22,-133,100,-40,0,40,80,-15,-66,0,50,-50,-100,100,28,0,40,-142,155,-200,200,0,-22,-28,66,-100,85,-85
574,574,33780,Monroe, MI,-83.54,41.93,USA,1,11,0,66,-32,7,-24,8,34,0,5,-66,71,-45,15,56,-70,22,-30,-20,36,42,0,-58,24,13,-20,0,42,-28,-14,7,19,-95,66,-18,9,16,7,-15,0,-8,8,-18,-66,46,-28,28,0,0,-46,18,15,52,-40,22,-50,-18,88,-125,50,-22,76,10,-50,73,-26,0,-10,-40,50,0,-22,22,-10,-57,57,-25,60,-47,0,22,-50,28,-13,35,33,-24,-44,0,-80,107,0,-35,44,-58,80,-15,-82,94,-54,0,22,-10,36,-26,40,-40,9,48,0,-48,-9,57,-40,8,-16,-31,-155
575,575,34020,Morgan City, LA,-91.45,29.72,USA,1,-66,142,-100,40,0,-200,200,155,-66,54,-111,100,-40,-28,50,-50,-40,40,-200,200,66,111,-200,200,-200,200,-66,-66,120,-66,-66,0,66,66,-120,66,85,-200,200,0,-66,66,40,-40,-66,0,66,-66,100,-100,0,66,66,-200,200,-200,200,0,-40,0,-66,66,0,-66,0,0,-200,200,100,0,0,-200,200,-100,-200,200,-66,0,-200,200,0,-200,200,-66,-200,200,66,-66,-40,0,66,-120,100,28,0,-200,0,200,66,-100,-200,200,-200,200,-85,-66,-200,200,-200,200,66,-120,0,66,0,66,-28,0
576,576,28740,Kingston, NY,-74.26,41.89,USA,1,30,-40,51,-26,20,-13,40,4,-51,20,-56,36,-16,42,11,27,-43,-66,60,-22,28,17,0,-11,-42,24,0,52,-74,30,12,-42,-75,88,7,13,-20,-60,44,24,-54,22,-35,35,-66,-22,40,28,-28,73,0,-8,-100,93,-31,0,0,-28,40,-40,15,13,-46,-22,66,0,-13,52,-66,15,35,-85,22,57,-11,-120,100,66,-8,-58,58,-58,0,15,0,0,0,0,0,44,-20,0,-11,22,-22,-66,54,52,22,-30,48,-48,-31,40,15,13,-90,40,-40,73,-73,28,22,51,-61,10,-35,-80
577,577,19580,Defiance, OH,-84.49,41.32,USA,1,100,80,0,-111,66,0,54,-15,-18,-22,40,50,-107,66,15,0,-15,-40,22,-22,40,-18,-22,0,40,-18,-50,28,22,33,-80,0,28,0,-120,120,0,40,-142,66,66,0,-120,-200,200,0,66,0,66,-120,66,-200,200,-40,-66,66,-66,0,100,-100,-200,200,0,-66,40,50,-85,0,-66,-200,0,200,0,100,-100,0,66,66,-66,-66,66,40,0,66,-200,200,100,-100,0,0,0,-40,0,-66,120,-120,66,0,40,50,-50,80,-200,200,-66,66,40,-40,40,-40,0,0,40,0,-100,142,-142,0
578,578,22020,Fargo, ND-MN,-96.97,46.92,USA,1,51,-42,-9,46,17,-23,12,16,22,-27,-5,5,-11,38,-8,16,-34,0,-23,28,-22,74,-54,9,-9,0,4,-10,-37,-26,66,0,-85,47,-26,46,-37,8,-18,9,0,0,0,16,-60,44,-75,75,-75,57,10,-66,82,-18,-66,0,33,-33,46,0,0,-90,50,57,-76,-28,28,40,-100,100,-18,-22,0,22,46,-46,0,-50,80,35,-10,-11,-13,-54,-66,127,-11,-13,35,-22,-46,94,-43,-76,22,18,50,0,-22,-46,18,50,0,-35,13,0,11,36,-26,-50,28,-120,142,8,-47,-13,66,-94
579,579,27420,Jamestown, ND,-98.96,46.98,USA,1,0,0,0,200,-100,66,40,28,-120,0,-200,200,-66,66,-66,-200,200,0,-200,200,0,0,66,66,-200,200,142,-200,0,0,200,-66,-200,200,-200,200,-200,0,0,200,-200,200,-200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,-200,0,0,0,0,200,-200,0,0,0,200,-200,200,-200,200,0,-200,0,0,0,200,-200,0,0,0,0,200,0,0,-200,0,200,0,0,0,-200,200,-200,200,-200,200,-200,0,0,200,-200,200,0,-200,200,-66,66,-66,0,66,-200,200,0,0,-200,200
580,580,214,United States Virgin Islands,NORTH AMERICA,-64.78699999999999,17.968,VIR,1,0,120,0,-28,80,-80,-40,40,28,-28,114,0,-138,120,-46,-22,54,-80,120,50,-107,-100,133,-107,114,24,-80,0,28,-46,-22,40,-18,-85,40,-100,0,-200,200,-66,40,0,-40,-200,200,0,-40,66,-120,-200,200,100,-200,200,0,-200,200,-200,0,0,200,40,-40,-200,0,200,-200,200,0,0,-200,200,-200,0,200,40,0,-200,200,0,0,0,0,100,-100,0,-200,200,0,0,66,-66,66,-66,0,66,0,-66,0,0,-200,200,0,142,-100,-66,66,-66,100,-200,200,-100,0,66,40,-200,200,100
581,581,31900,Mansfield, OH,-82.54,40.77,USA,1,82,-82,57,-40,0,15,-15,95,-42,0,-93,76,-40,28,60,-6,-54,22,9,-20,-40,107,-75,20,-75,75,-9,-22,40,-18,18,-18,-50,-40,-28,80,44,-31,-13,0,-80,28,22,0,-50,66,-18,0,0,46,-46,-22,0,54,-54,0,0,40,-100,85,-50,-40,111,-80,50,-50,66,28,-13,-33,75,-75,33,-111,120,-120,0,111,-54,0,0,22,46,0,-90,100,-40,0,40,0,-25,44,-75,18,-40,40,-66,28,54,25,-11,-13,-80,80,-54,76,-40,15,-33,66,-85,85,-35,-54,-120,142,15,-111
582,582,232,San Marino,EURPOE,12.46,43.942,SMR,1,0,0,-200,200,-200,200,-200,200,0,100,-100,-200,200,-200,0,200,-200,0,0,0,0,200,-200,200,-200,0,200,0,-200,0,200,0,-200,0,0,0,200,-200,0,200,-200,0,0,0,0,200,-200,0,0,0,0,200,-200,200,-200,0,200,-200,0,0,200,-200,0,200,0,0,0,-200,0,0,200,-200,200,-66,0,-200,200,0,66,-200,0,200,-200,0,0,200,-66,0,0,-200,200,66,40,-200,200,-66,-200,200,0,0,66,-200,200,40,-200,200,-66,66,-200,200,-200,0,0,200,66,-66,-200,200
583,583,27920,Junction City, KS,-96.75,39.0,USA,1,-200,0,200,-200,0,200,120,-28,50,-50,-200,200,142,-66,66,-66,28,-66,-66,133,-200,200,-66,66,-66,66,-66,66,66,-200,200,40,-200,200,0,66,-120,66,0,-66,120,-120,100,0,-100,66,-66,-200,200,66,-200,200,66,-200,200,66,-200,200,50,-133,66,0,-66,66,0,0,-66,0,-200,200,0,133,-85,40,-40,40,-200,0,200,-40,-200,200,-40,-66,100,0,-100,0,-200,200,0,120,-66,-66,100,0,-100,-200,200,54,-33,-200,200,100,-40,-200,200,-100,100,0,-100,120,-66,-66,66,0,40,-200
584,584,21380,Emporia, KS,-96.15,38.46,USA,1,40,50,-22,0,0,-120,100,114,-114,0,0,50,-85,85,33,-80,66,-66,28,0,-28,66,-40,-66,-66,150,44,-44,0,-54,-120,142,-100,0,0,85,-200,200,40,28,-120,0,-200,200,40,-100,66,40,-40,0,-200,0,200,-200,0,200,-200,200,-200,200,-200,200,-200,200,-200,200,0,-66,66,40,-40,-66,0,0,66,0,-66,66,-66,120,-120,-200,200,0,0,66,-120,0,-200,200,85,-200,200,0,66,-66,100,-100,120,-66,-66,100,-40,40,-100,120,-66,40,0,-40,0,40,-100,66,-200,200,-100,0
585,585,27060,Ithaca, NY,-76.47,42.45,USA,1,33,44,-20,36,-60,44,-20,-25,35,0,18,15,-43,43,30,-30,6,-85,15,60,7,-7,-8,-40,-46,46,31,8,-40,40,-52,66,-94,-22,22,-50,0,90,-46,0,57,-57,-133,100,-40,-66,133,-50,0,0,0,50,0,33,-33,-50,50,-22,40,-66,-40,66,-200,200,142,0,-100,66,0,0,0,-28,-40,85,18,-142,0,66,-66,66,0,85,-22,-28,-40,66,40,-142,150,-80,-40,40,0,80,-33,-22,-120,120,22,88,-200,200,22,-50,28,0,0,-28,100,-25,-54,22,57,-100,50,-85,66,-28
586,586,42860,Seneca, SC,-83.07,34.75,USA,1,100,50,-22,0,-120,163,9,-44,-150,100,66,-40,0,54,25,-25,-80,28,22,46,-66,66,22,-107,0,80,-33,-50,66,-40,22,18,-66,-40,66,22,0,-85,40,28,-200,200,40,-18,-50,28,0,-28,90,-66,-28,28,-28,28,-120,133,-50,0,28,-28,0,-40,100,28,-90,66,-100,40,80,-15,-40,-66,85,-50,-40,0,0,85,-22,-120,100,66,-100,66,-28,66,0,-18,-22,0,-28,90,-90,50,-85,40,28,40,0,0,-18,-50,80,13,-90,50,0,0,18,-100,66,-66,40,80,13,-46,18,0
587,587,33140,Michigan City-La Porte, IN,-86.74,41.55,USA,1,120,-46,18,-18,-50,100,-76,85,-50,-40,76,-25,-54,93,-58,50,-35,-54,54,-33,-50,125,7,-94,-85,100,40,10,0,-107,28,0,40,0,-66,-100,163,-85,22,-50,66,-100,85,-50,28,66,0,-66,0,0,-66,120,-90,100,-100,50,18,-18,-133,160,-40,-100,0,111,-15,-18,18,-66,28,-28,-40,66,-66,111,-111,85,18,-18,-22,-66,66,-28,80,-80,66,0,28,-120,66,76,-100,66,50,-66,-85,111,13,22,26,-36,50,-30,-75,18,50,-50,-18,46,-66,-28,80,44,8,-52,13,0,11,-76
588,588,46620,Uvalde, TX,-99.76,29.36,USA,1,200,66,-66,40,0,-40,40,66,-100,-66,-200,0,200,-40,40,-200,200,28,-200,0,200,0,-100,155,-90,0,50,33,0,-80,0,-40,40,50,-200,200,0,0,0,-200,200,-28,0,28,-66,-66,66,40,-200,200,0,-200,200,0,-200,200,0,0,-200,200,0,-200,200,0,120,0,-66,-200,200,0,0,66,-200,200,40,0,-40,40,0,-40,0,-66,-200,200,120,22,-85,-66,66,0,40,-40,120,-155,66,-66,0,0,100,80,13,-120,40,-40,0,40,66,-100,0,0,66,-200,200,-142,66,-66,66,-200
589,589,14820,Brevard, NC,-82.8,35.2,USA,1,200,-50,-40,-66,-200,200,-40,0,85,0,-50,0,-100,133,-85,-66,120,22,-50,-100,0,160,-11,-66,-28,0,66,-18,-22,0,-200,200,-200,200,-22,22,-85,-200,200,0,-200,0,200,0,66,-200,200,0,100,28,-28,-40,40,-100,-200,0,200,-66,133,-50,-100,100,-200,200,0,100,28,0,-66,0,0,-200,200,-40,-66,66,-66,100,-40,-66,-200,200,-40,-66,100,-100,0,100,-100,120,22,-133,66,-66,66,0,-200,0,200,22,-133,120,-120,-200,200,-28,-100,142,-66,0,-100,0,0,-200,200,0,85,-200
590,590,39380,Pueblo, CO,-104.51,38.17,USA,1,0,46,0,31,16,-47,0,-28,73,-105,93,-20,-76,66,22,-35,35,9,0,-58,40,43,0,0,-94,18,66,0,-18,9,-75,75,-31,-28,28,-200,200,-22,-120,163,-35,-33,18,40,10,-163,155,-90,107,-50,-40,66,-28,-40,40,-66,28,-66,66,85,-50,15,-33,33,-80,28,0,22,18,0,0,-18,-22,0,40,-40,54,-15,-100,120,-66,93,-58,50,-66,-50,50,0,-22,-28,66,28,-46,46,-28,-18,0,0,66,-66,0,0,0,0,33,-33,57,0,-40,58,-31,-120,100,28,11,-76,66,-155
591,591,22820,Fort Morgan, CO,-103.81,40.26,USA,1,0,-200,200,-200,200,-66,66,0,-200,0,200,0,40,-100,-200,200,0,-200,0,200,-200,0,200,-200,200,-66,0,-200,0,200,66,-66,0,-200,0,200,66,-200,200,-200,200,40,-200,0,200,0,66,-66,0,66,0,-200,200,-200,0,200,-66,-200,0,0,0,200,0,0,-200,0,0,0,0,200,0,0,-200,0,0,200,-200,0,0,0,0,200,66,0,-66,0,-200,0,0,200,66,-66,0,-200,200,0,-200,200,0,-200,200,-200,0,200,-200,200,0,-200,200,-200,200,0,0,66,0,-200,0,0
